example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:32914|CHEBI:3614|CHEBI:94563||MONDO:0002258,"['CHEBI:32914', 'CHEBI:3614', 'CHEBI:94563']",MONDO:0002258,1,indications,"['Chlorhexidine', 'Benzydamine', 'Cetylpyridinium']",pharyngitis,mechanistically_synergistic,0.88,False,Chlorhexidine and cetylpyridinium are topical antiseptics reducing microbial load; benzydamine is a local anti‑inflammatory/analgesic. They act on complementary mechanisms (antimicrobial + symptomatic/inflammatory relief) for pharyngitis.,gpt-5-mini,v1,2026-02-21T21:28:45+00:00
CHEBI:116735|CHEBI:4636||HP:0012531,"['CHEBI:116735', 'CHEBI:4636']",HP:0012531,1,indications,"['Diphenhydramine', 'Benzocaine']",Pain,mechanistically_synergistic,0.65,False,Benzocaine is a topical local anesthetic for pain; diphenhydramine has antihistamine and local anesthetic/membrane-stabilizing effects and is used topically for symptomatic relief—together they provide complementary mechanisms to reduce pain.,gpt-5-mini,v1,2026-02-21T21:28:48+00:00
CHEBI:46195|CHEBI:9609||HP:0012531,"['CHEBI:46195', 'CHEBI:9609']",HP:0012531,1,indications,"['Tizanidine hydrochloride', 'Acetaminophen']",Pain,mechanistically_synergistic,0.9,False,"Tizanidine is a muscle relaxant (central α2 agonist) and acetaminophen is an analgesic; they act via different mechanisms to reduce pain, providing additive/synergistic analgesia.",gpt-5-mini,v1,2026-02-21T21:28:44+00:00
CHEBI:4514|CHEBI:6717||UMLS:C0877664,"['CHEBI:4514', 'CHEBI:6717']",UMLS:C0877664,1,indications,"['Mefenamic acid', 'Dicyclomine']",Gastrointestinal cramps,mechanistically_synergistic,0.9,False,Mefenamic acid provides analgesic/anti-inflammatory effects while dicyclomine is an antispasmodic; combined they target pain and smooth muscle spasm to relieve gastrointestinal cramps via complementary mechanisms.,gpt-5-mini,v1,2026-02-21T21:28:44+00:00
CHEBI:15367|CHEBI:205919|CHEBI:6942||MONDO:0004907,"['CHEBI:15367', 'CHEBI:205919', 'CHEBI:6942']",MONDO:0004907,1,indications,"['Clobetasol', 'Tretinoin', 'Minoxidil']",alopecia,mechanistically_synergistic,0.85,False,"Clobetasol provides potent anti-inflammatory/immunosuppressive effect for inflammatory alopecia, minoxidil stimulates hair growth via follicular vasodilation/K+ channel opening, and tretinoin can enhance topical penetration and follicular responsiveness—complementary mechanisms addressing hair loss.",gpt-5-mini,v1,2026-02-21T21:28:48+00:00
CHEBI:229630|UNII:61ZBX54883||MONDO:0008487,"['CHEBI:229630', 'UNII:61ZBX54883']",MONDO:0008487,1,indications,"['Ammonium carbonate', 'LICORICE']",Androgen excess,other,0.2,True,"Licorice has reported anti-androgen effects, but ammonium carbonate has no clear mechanistic role in treating androgen excess or mitigating licorice side effects. Insufficient evidence of synergy or intended side‑effect relief.",gpt-5-mini,v1,2026-02-21T21:28:49+00:00
CHEBI:18332|CHEBI:8346||MONDO:0009718,"['CHEBI:18332', 'CHEBI:8346']",MONDO:0009718,1,indications,"['Potassium Iodide', 'Levothyroxine']",myxedema,other,0.72,True,"Levothyroxine is the standard replacement therapy for myxedema (hypothyroidism). Potassium iodide is typically used for hyperthyroidism or iodine prophylaxis and has no clear synergistic, comorbidity, or side‑effect relief role in treating myxedema—likely an unclear or erroneous pairing.",gpt-5-mini,v1,2026-02-21T21:28:49+00:00
CHEBI:48213|CHEBI:48220||UMLS:C0729771,"['CHEBI:48213', 'CHEBI:48220']",UMLS:C0729771,1,indications,"['Dichlorobenzyl alcohol', 'Amylmetacresol']",Infective pharyngitis,mechanistically_synergistic,0.9,False,"Both are topical lozenge antiseptic/analgesic agents used together for infective pharyngitis, providing complementary local antimicrobial and symptomatic relief against the same condition.",gpt-5-mini,v1,2026-02-21T21:28:49+00:00
CHEBI:10454|CHEBI:135214||MONDO:0001942,"['CHEBI:10454', 'CHEBI:135214']",MONDO:0001942,1,indications,"['Melitracen', 'Flupentixol']",generalized anxiety disorder,mechanistically_synergistic,0.9,False,"Melitracen (TCA antidepressant) plus flupentixol (antipsychotic) are combined clinically for anxiety/depressive disorders (e.g., Deanxit); they act on complementary neurotransmitter systems producing additive/synergistic anxiolytic/antidepressant effects.",gpt-5-mini,v1,2026-02-21T21:28:47+00:00
CHEBI:17987|CHEBI:30746|CHEBI:48220||UMLS:C0729771,"['CHEBI:17987', 'CHEBI:30746', 'CHEBI:48220']",UMLS:C0729771,1,indications,"['Benzoic acid', 'Dichlorobenzyl alcohol', 'Benzyl alcohol']",Infective pharyngitis,mechanistically_synergistic,0.85,False,"All three compounds are topical antiseptic/antimicrobial agents used in throat preparations to reduce microbial load and relieve symptoms in infective pharyngitis, acting on the same local antimicrobial pathway.",gpt-5-mini,v1,2026-02-21T21:28:47+00:00
CHEBI:22984|CHEBI:2567|CHEBI:27300||MONDO:0005298,"['CHEBI:22984', 'CHEBI:2567', 'CHEBI:27300']",MONDO:0005298,1,indications,"['Cholecalciferol', 'Calcium', 'Alendronic acid']",osteoporosis,mechanistically_synergistic,0.95,False,Alendronic acid (bisphosphonate) reduces bone resorption while calcium and cholecalciferol (vitamin D3) support bone mineralization and correct deficiencies; together they target complementary mechanisms to treat osteoporosis.,gpt-5-mini,v1,2026-02-21T21:28:47+00:00
CHEBI:27300|UNII:UMD7G2653W||MONDO:0005298,"['CHEBI:27300', 'UNII:UMD7G2653W']",MONDO:0005298,1,indications,"['Cholecalciferol', 'Ibandronate']",osteoporosis,mechanistically_synergistic,0.92,False,Cholecalciferol (vitamin D3) enhances calcium absorption and bone mineralization while ibandronate (a bisphosphonate) inhibits osteoclast-mediated bone resorption; complementary mechanisms targeting osteoporosis.,gpt-5-mini,v1,2026-02-21T21:28:47+00:00
CHEBI:133538|CHEBI:16467||MONDO:0005240,"['CHEBI:133538', 'CHEBI:16467']",MONDO:0005240,1,indications,"['Arginine', 'Lysine']",kidney disorder,other,0.65,True,"Arginine and lysine are general amino acids without clear, specific complementary mechanisms for treating kidney disorders and no clear role as side-effect reducers; association is ambiguous based on given data.",gpt-5-mini,v1,2026-02-21T21:28:47+00:00
CHEBI:31484|CHEBI:74500||UMLS:C0863090,"['CHEBI:31484', 'CHEBI:74500']",UMLS:C0863090,1,indications,"['Chlorquinaldol', 'Diflucortolone valerate']",Allergic skin reaction,mechanistically_synergistic,0.78,False,Topical diflucortolone valerate (corticosteroid) reduces inflammation in allergic dermatitis while chlorquinaldol is an antiseptic addressing secondary microbial infection; complementary mechanisms that jointly improve the skin condition.,gpt-5-mini,v1,2026-02-21T21:28:52+00:00
CHEBI:4636|CHEBI:8093||HP:0025095,"['CHEBI:4636', 'CHEBI:8093']",HP:0025095,1,indications,"['Diphenhydramine', 'Phenylephrine']",Sneeze,mechanistically_synergistic,0.9,False,Diphenhydramine (H1 antihistamine) reduces histamine-mediated sneezing; phenylephrine (α1 agonist) provides nasal vasoconstriction/decongestion. They act on complementary pathways to relieve sneezing/upper airway symptoms.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:4470|CHEBI:8093|CHEBI:84116||HP:0025095,"['CHEBI:4470', 'CHEBI:8093', 'CHEBI:84116']",HP:0025095,1,indications,"['Dextromethorphan', 'Triprolidine', 'Phenylephrine']",Sneeze,mechanistically_synergistic,0.82,False,"Common OTC combination: triprolidine (H1 antihistamine) reduces sneezing, phenylephrine relieves nasal congestion, and dextromethorphan suppresses cough — together targeting multiple symptomatic pathways of upper respiratory illness including sneezing.",gpt-5-mini,v1,2026-02-21T21:28:52+00:00
CHEBI:16709|PUBCHEM.COMPOUND:16129749||HP:0033050,"['CHEBI:16709', 'PUBCHEM.COMPOUND:16129749']",HP:0033050,1,indications,"['H-Arg-Val-Val-Arg-Asp-Pro-Gln-Gly-Ile-Arg-Ala-Trp-Val-Ala-Trp-Arg-Asn-Arg-OH', 'Pyridoxine']",Pharyngalgia,other,0.3,True,Pyridoxine is vitamin B6 and likely supportive; the peptide identity/mechanism is unclear from sequence alone. No clear evidence of mechanistic synergy or side-effect relief for pharyngalgia; insufficient information to classify confidently.,gpt-5-mini,v1,2026-02-21T21:28:50+00:00
CHEBI:32114|CHEBI:46195|CHEBI:52010||MONDO:0005709,"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005709,1,indications,"['Acetaminophen', 'chlorphenamine', 'Salicylamide']",common cold,mechanistically_synergistic,0.9,False,Combination targets multiple complementary cold symptoms: acetaminophen and salicylamide provide analgesic/antipyretic effects while chlorphenamine (an antihistamine) reduces nasal/upper‑respiratory symptoms; mechanisms act together for symptomatic relief.,gpt-5-mini,v1,2026-02-21T21:28:50+00:00
CHEBI:16347|CHEBI:18408||HP:0004325,"['CHEBI:16347', 'CHEBI:18408']",HP:0004325,1,indications,"['Cobamamide', 'Levocarnitine']",Underweight,mechanistically_synergistic,0.8,False,"Cobamamide (vitamin B12 derivative) and levocarnitine are nutritional/metabolic supplements that act on complementary pathways of energy metabolism and fatty acid transport, supporting weight gain in underweight patients.",gpt-5-mini,v1,2026-02-21T21:28:50+00:00
CHEBI:15367|CHEBI:17594||MONDO:0011438,"['CHEBI:15367', 'CHEBI:17594']",MONDO:0011438,1,indications,"['Hydroquinone', 'Tretinoin']",acne,common_comorbidity,0.7,False,Tretinoin is an anti-acne topical retinoid; hydroquinone is a depigmenting agent used for post-inflammatory hyperpigmentation often accompanying acne. The combo addresses co-occurring pigmentation sequelae rather than synergistic anti-acne mechanisms.,gpt-5-mini,v1,2026-02-21T21:28:53+00:00
CHEBI:3746|CHEBI:82405||MONDO:0011438,"['CHEBI:3746', 'CHEBI:82405']",MONDO:0011438,1,indications,"['Evoclin (TN)', 'Benzoyl peroxide']",acne,mechanistically_synergistic,0.8,False,"Benzoyl peroxide plus a topical acne agent (Evoclin) typically provide complementary antibacterial, comedolytic/anti-inflammatory effects that target multiple acne pathogenic mechanisms, indicating mechanistic synergy.",gpt-5-mini,v1,2026-02-21T21:28:55+00:00
CHEBI:6923|CHEBI:82405||MONDO:0011438,"['CHEBI:6923', 'CHEBI:82405']",MONDO:0011438,1,indications,"['Miconazole', 'Benzoyl peroxide']",acne,common_comorbidity,0.75,False,Benzoyl peroxide is a standard antibacterial/keratolytic acne treatment; miconazole is an antifungal with no clear complementary mechanism for acne—likely used for co-occurring fungal infection or different indication rather than synergistic acne therapy.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:31174|CHEBI:3746|CHEBI:82405||MONDO:0011438,"['CHEBI:31174', 'CHEBI:3746', 'CHEBI:82405']",MONDO:0011438,1,indications,"['Adapalene', 'Benzoyl peroxide', 'Evoclin (TN)']",acne,mechanistically_synergistic,0.9,False,Adapalene (topical retinoid) normalizes follicular differentiation and is comedolytic; benzoyl peroxide is antimicrobial and keratolytic. Together (with the third topical product) target complementary acne pathogenic mechanisms to improve efficacy.,gpt-5-mini,v1,2026-02-21T21:28:52+00:00
CHEBI:31498|CHEBI:81916||UMLS:C0267167,"['CHEBI:31498', 'CHEBI:81916']",UMLS:C0267167,1,indications,"['Dimethicone', 'Pancrelipase']",Nonulcer dyspepsia,mechanistically_synergistic,0.7,False,Dimethicone is an anti-foaming agent reducing bloating/gas while pancrelipase provides digestive enzymes to address maldigestion; both act via complementary mechanisms to alleviate dyspeptic symptoms.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:107736|CHEBI:31459|CHEBI:31498|CHEBI:81916|DRUGBANK:DB13281||UMLS:C0267167,"['CHEBI:107736', 'CHEBI:31459', 'CHEBI:31498', 'CHEBI:81916', 'DRUGBANK:DB13281']",UMLS:C0267167,1,indications,"['Dehydrocholic acid', 'Pancrelipase', 'Dimethicone', 'Metoclopramide', 'Bromelains']",Nonulcer dyspepsia,mechanistically_synergistic,0.87,False,"Drugs provide complementary mechanisms for dyspepsia: digestive enzyme supplementation (pancrelipase, bromelains), bile acid to aid fat digestion (dehydrocholic acid), prokinetic/antiemetic (metoclopramide), and antiflatulent (dimethicone) addressing different symptom-generating processes.",gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:16899|CHEBI:31498|CHEBI:33130|CHEBI:6637||UMLS:C0267167,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']",UMLS:C0267167,1,indications,"['algeldrate', 'Magnesium hydroxide', 'Dimethicone', 'Mannitol']",Nonulcer dyspepsia,mechanistically_synergistic,0.83,False,Algeldrate and magnesium hydroxide act as antacids to neutralize gastric acid; dimethicone/anti-foaming reduces gas/bloating; mannitol (osmotic laxative) can relieve constipation-related bloating—complementary mechanisms addressing dyspepsia symptoms.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:31498|CHEBI:81916||UMLS:C0267167,"['CHEBI:31498', 'CHEBI:81916']",UMLS:C0267167,1,indications,"['Pancrelipase', 'Dimethicone']",Nonulcer dyspepsia,mechanistically_synergistic,0.7,False,Dimethicone is an anti-foaming agent reducing bloating/gas while pancrelipase provides digestive enzymes to address maldigestion; both act via complementary mechanisms to alleviate dyspeptic symptoms.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:41879|CHEBI:9635||UMLS:C0015404,"['CHEBI:41879', 'CHEBI:9635']",UMLS:C0015404,1,indications,"['Dexamethasone', 'Toremifene']","Eye Infections, Bacterial",common_comorbidity,0.9,False,Dexamethasone is an anti-inflammatory used in eye conditions; toremifene is a SERM for breast cancer and has no known mechanism for treating bacterial eye infections—likely co-prescription for separate conditions.,gpt-5-mini,v1,2026-02-21T21:28:52+00:00
DRUGBANK:DB10320|DRUGBANK:DB10329||MONDO:0005114,"['DRUGBANK:DB10320', 'DRUGBANK:DB10329']",MONDO:0005114,1,indications,"['Streptococcus pneumoniae type 10a capsular polysaccharide antigen', 'Streptococcus pneumoniae type 2 capsular polysaccharide antigen']",pneumococcal infection,mechanistically_synergistic,0.9,False,Both items are capsular polysaccharide antigens from different S. pneumoniae serotypes; combined they form a multivalent vaccine that broadens and strengthens immune protection against pneumococcal infection.,gpt-5-mini,v1,2026-02-21T21:28:51+00:00
DRUGBANK:DB10320|DRUGBANK:DB10328||MONDO:0005114,"['DRUGBANK:DB10320', 'DRUGBANK:DB10328']",MONDO:0005114,1,indications,"['Streptococcus pneumoniae type 9v capsular polysaccharide antigen', 'Streptococcus pneumoniae type 2 capsular polysaccharide antigen']",pneumococcal infection,mechanistically_synergistic,0.95,False,"Both agents are pneumococcal capsular polysaccharide antigens targeting different S. pneumoniae serotypes, combined to broaden and strengthen protective immunity against pneumococcal infection.",gpt-5-mini,v1,2026-02-21T21:28:51+00:00
CHEBI:27300|CHEBI:3309|CHEBI:4496|UNII:2URQ2N32W3||MONDO:0003847,"['CHEBI:27300', 'CHEBI:3309', 'CHEBI:4496', 'UNII:2URQ2N32W3']",MONDO:0003847,1,indications,"['Calcium gluconate', 'Cholecalciferol', 'Calcium phosphate dihydrate', 'Calcium lactate']",genetic disease,mechanistically_synergistic,0.9,False,Calcium salts supply bioavailable calcium while cholecalciferol (vitamin D3) enhances intestinal calcium absorption and bone mineralization; together they act on complementary aspects of calcium homeostasis to treat hypocalcemia/related genetic bone/mineral disorders.,gpt-5-mini,v1,2026-02-21T21:28:54+00:00
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0006684,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0006684,1,indications,"['Bupivacaine', 'Lidocaine', 'Triamcinolone', 'Methylprednisolone']",brain edema,common_comorbidity,0.75,False,Triamcinolone and methylprednisolone are corticosteroids that can reduce cerebral edema; bupivacaine and lidocaine are local anesthetics used for anesthesia/analgesia in procedures. The mix likely reflects perioperative/analgesic use alongside steroid treatment rather than direct mechanistic synergy for brain edema.,gpt-5-mini,v1,2026-02-21T21:28:52+00:00
CHEBI:3441|CHEBI:85966||UMLS:C0749225,"['CHEBI:3441', 'CHEBI:85966']",UMLS:C0749225,1,indications,"['Ivabradine', 'Carvedilol']",Systolic dysfunction,mechanistically_synergistic,0.9,False,Ivabradine (If channel inhibitor) and carvedilol (beta-blocker) both reduce heart rate and decrease cardiac workload via complementary mechanisms; ivabradine is used adjunctively with beta-blockers in systolic dysfunction/HFrEF to improve outcomes.,gpt-5-mini,v1,2026-02-21T21:28:54+00:00
DRUGBANK:DB11621|DRUGBANK:DB13968||DRUGBANK:DB11621,"['DRUGBANK:DB11621', 'DRUGBANK:DB13968']",DRUGBANK:DB11621,1,indications,"['Plasma protein fraction (human)', 'Human varicella-zoster immune globulin']",Human varicella-zoster immune globulin,other,0.32,True,"Both are plasma-derived products (general plasma protein fraction and varicella-specific immune globulin); it's unclear whether they are coadministered for synergistic treatment, side-effect mitigation, or for concurrent conditions—insufficient information.",gpt-5-mini,v1,2026-02-21T21:29:04+00:00
CHEBI:31498|CHEBI:6637|UNII:9T3UU8T0QK||UMLS:C0267167,"['CHEBI:31498', 'CHEBI:6637', 'UNII:9T3UU8T0QK']",UMLS:C0267167,1,indications,"['Silodrate', 'Magnesium hydroxide', 'Dimethicone']",Nonulcer dyspepsia,mechanistically_synergistic,0.7,False,"Magnesium hydroxide is an antacid and dimethicone is an anti-foaming agent; together they address distinct symptomatic mechanisms in nonulcer (functional) dyspepsia (acid neutralization and gas relief). Silodrate likely provides complementary GI/motility or mucosal effects, supporting a multi-mechanism therapeutic approach.",gpt-5-mini,v1,2026-02-21T21:21:48+00:00
